INVOICE_ID,EVENT,EVENT_ATTRIBUTE,Event Attribute Value,Supplier Name,Supplier Site Name,INVOICE_CURRENCY_CODE,PAYMENT_CURRENCY_CODE,INVOICE_AMOUNT,Invoice Amount Paid,DISCOUNT_AMOUNT_TAKEN,INVOICE_OUTSTANDING,INVOICE_DATE,Payment Term,Invoice Term Date,Invoice Creation Date,PO_HEADER_ID,GOODS_RECEIVED_DATE,INVOICE_RECEIVED_DATE,ORG_ID,Invoice Type,Invoice Description,CANCELLED_DATE,APPROVAL_STATUS,WFAPPROVAL_STATUS,INVOICE_LINE_NUMBER,INVOICE_LINE_AMOUNT,INVOICED_QTY,UOM,UNIT_PRICE,HOLD_LOOKUP_CODE,HELD_BY,INVOICE_HOLD_DATE,INVOICE_HOLD_REASON,RELEASE_LOOKUP_CODE,INVOICE_RELEASE_DATE,INVOICE_RELEASE_REASON,INVOICE_HOLD_DETAILS,STATUS_FLAG,HOLD_TYPE,HOLD_INACTIVE_DATE,DAYS_TO_WAIT_FOR_REMINDER_NTF,NUMBER_OF_APPROVAL_ITERATION,AMOUNT_APPROVED,INVOICE_APPROVAL_CREATION_DATE,PAYMENT_NUM,PAYMENT_AMOUNT_REMAINING,PAYMENT_DUE_DATE,FIRST_DISCOUNT_AVAILABLE_DATE,SECOND_DISCOUNT_AVAILABLE_DATE,THIRD_DISCOUNT_AVAILABLE_DATE,FIRST_DISCOUNT_AVAILABLE_AMT,SECOND_DISCOUNT_AVAILABLE_AMT,THIRD_DISCOUNT_AVAILABLE_AMT,PAYMENT_STATUS_FLAG,DUE_DATE_PASSED,0-30 days,31-60 days,61-90 days,Over 91 days,INVOICE_PAYMENT_ID,PAYMENT_CREATION_DATE,CHECK_ID,PAYMENT_NUMBER,PAYMENT_STATUS,PAYEE,PAYMENT_CLEARED_DATE,CHECK_AMOUNT,PAYMENT_DATE,PAYMENT_TYPE_FLAG,CHECK_VOID_DATE,FUTURE_PAY_DUE_DATE,CHECK_CLEARED_BASE_AMOUNT,CHECK_BASE_AMOUNT,CHECK_STOP_DATE
206076,Payment Due Date,,06-06-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,06-06-2008 00:00,,,,,,,Fully Paid,Y,Y,N,N,N,,,,,,,,,,,,,,,
206076,Payment Date,,06-06-2008 00:56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,155994,,76599,7966,NEGOTIABLE,GE Capital,,90355,06-06-2008 00:56,A,,,,,
206077,Invoice Date,,07-05-2008 00:00,Allied Manufacturing,SUNDSVALL,SEK,SEK,586726.25,586726.25,0,0,07-05-2008 00:00,45 Net (terms date + 45),07-05-2008 00:00,07-05-2008 00:47,,07-05-2008 00:00,07-05-2008 00:00,887,STANDARD,Receipt Invoice automatically created on 07-MAY-08,,,NOT REQUIRED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206077,Invoice Creation Date,,07-05-2008 00:47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206077,Payment Due Date,,21-06-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,21-06-2008 00:00,,,,,,,Fully Paid,Y,Y,N,N,N,,,,,,,,,,,,,,,
206077,Payment Date,,27-06-2008 00:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,156984,,77354,8226,NEGOTIABLE,Allied Manufacturing,,1480538.75,27-06-2008 00:46,A,,,,,
206078,Invoice Date,,07-05-2008 00:00,"Next Generation Graphix (DBA, Art Wilde)",STOCKHOLM,SEK,SEK,67502.5,67502.5,0,0,07-05-2008 00:00,30 Net (terms date + 30),07-05-2008 00:00,07-05-2008 00:48,,07-05-2008 00:00,,887,STANDARD,Reklamkostnader,,,NOT REQUIRED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206078,Invoice Creation Date,,07-05-2008 00:48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206078,Payment Due Date,,06-06-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,06-06-2008 00:00,,,,,,,Fully Paid,Y,Y,N,N,N,,,,,,,,,,,,,,,
206078,Payment Date,,06-06-2008 00:56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,155965,,76587,7954,NEGOTIABLE,"Next Generation Graphix (DBA, Art Wilde)",,67502.5,06-06-2008 00:56,A,,,,,
206079,Invoice Date,,07-05-2008 00:00,Consolidated Supplies,FRANKFURT,EUR,EUR,3592.49,3592.49,0,0,07-05-2008 00:00,2/10 NET 30,07-05-2008 00:00,07-05-2008 00:56,,07-05-2008 00:00,07-05-2008 00:00,911,STANDARD,Receipt Invoice automatically created on 07-MAY-08,,,NOT REQUIRED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206079,Invoice Creation Date,,07-05-2008 00:56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206079,First Discount Available Date,,17-05-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,17-05-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
206079,Payment Due Date,,06-06-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,06-06-2008 00:00,17-05-2008 00:00,,,60.38,,,Fully Paid,Y,Y,N,N,N,,,,,,,,,,,,,,,
206079,Payment Date,,06-06-2008 01:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,156008,,76621,7969,RECONCILED,Consolidated Supplies,06-06-2008 00:00,428205.92,06-06-2008 01:04,A,,,428205.92,,
206090,Invoice Date,,07-05-2008 00:00,Consolidated Supplies,VLISSINGEN,EUR,EUR,249.84,239.85,9.99,0,07-05-2008 00:00,"4/10, 3/20, 2/30 Net  60",07-05-2008 00:00,07-05-2008 01:37,,07-05-2008 00:00,07-05-2008 00:00,889,STANDARD,Receipt Invoice automatically created on 07-MAY-08,,,NOT REQUIRED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206090,Invoice Creation Date,,07-05-2008 01:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206090,First Discount Available Date,,17-05-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,17-05-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
206090,Payment Date,,21-05-2008 02:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,155192,,76130,8849,RECONCILED,Consolidated Supplies,21-05-2008 00:00,150589.26,21-05-2008 02:01,A,,,150589.26,,
206090,Second Discount Available Date,,27-05-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,27-05-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,
206090,Third Discount Available Date,,06-06-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,06-06-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,
206090,Payment Due Date,,06-07-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,06-07-2008 00:00,17-05-2008 00:00,27-05-2008 00:00,06-06-2008 00:00,9.99,7.5,5,Fully Paid,N,N,N,N,N,,,,,,,,,,,,,,,
206091,Invoice Date,,06-05-2008 00:00,Star Gate Ltd,ROTTERDAM,EUR,EUR,31269.06,31269.06,0,0,06-05-2008 00:00,15 Net (terms date + 15),06-05-2008 00:00,07-05-2008 01:37,,06-05-2008 00:00,06-05-2008 00:00,889,STANDARD,Receipt Invoice automatically created on 06-MAY-08,,,NOT REQUIRED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206091,Invoice Creation Date,,07-05-2008 01:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206091,Payment Due Date,,21-05-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,21-05-2008 00:00,,,,,,,Fully Paid,Y,Y,N,N,N,,,,,,,,,,,,,,,
206091,Payment Date,,21-05-2008 02:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,155214,,76132,8852,RECONCILED,Star Gate Ltd,21-05-2008 00:00,65829.6,21-05-2008 02:01,A,,,65829.6,,
206092,Invoice Date,,07-05-2008 00:00,Consolidated Supplies,VLISSINGEN,EUR,EUR,249.84,239.85,9.99,0,07-05-2008 00:00,"4/10, 3/20, 2/30 Net  60",07-05-2008 00:00,07-05-2008 01:38,,07-05-2008 00:00,07-05-2008 00:00,889,STANDARD,Receipt Invoice automatically created on 07-MAY-08,,,NOT REQUIRED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206092,Invoice Creation Date,,07-05-2008 01:38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206092,First Discount Available Date,,17-05-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,17-05-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
206092,Payment Date,,21-05-2008 02:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,155193,,76130,8849,RECONCILED,Consolidated Supplies,21-05-2008 00:00,150589.26,21-05-2008 02:01,A,,,150589.26,,
206092,Second Discount Available Date,,27-05-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,27-05-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,
206092,Third Discount Available Date,,06-06-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,06-06-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,
206092,Payment Due Date,,06-07-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,06-07-2008 00:00,17-05-2008 00:00,27-05-2008 00:00,06-06-2008 00:00,9.99,7.5,5,Fully Paid,N,N,N,N,N,,,,,,,,,,,,,,,
206093,Invoice Date,,06-05-2008 00:00,Consolidated Supplies,VLISSINGEN,EUR,EUR,62.46,59.96,2.5,0,06-05-2008 00:00,"4/10, 3/20, 2/30 Net  60",06-05-2008 00:00,07-05-2008 01:43,,06-05-2008 00:00,06-05-2008 00:00,889,STANDARD,Receipt Invoice automatically created on 06-MAY-08,,,NOT REQUIRED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206093,Invoice Creation Date,,07-05-2008 01:43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206093,First Discount Available Date,,16-05-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,16-05-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
206093,Payment Date,,21-05-2008 02:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,155194,,76130,8849,RECONCILED,Consolidated Supplies,21-05-2008 00:00,150589.26,21-05-2008 02:01,A,,,150589.26,,
206093,Second Discount Available Date,,26-05-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,26-05-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,
206093,Third Discount Available Date,,05-06-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,05-06-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,
206093,Payment Due Date,,05-07-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,05-07-2008 00:00,16-05-2008 00:00,26-05-2008 00:00,05-06-2008 00:00,2.5,1.87,1.25,Fully Paid,N,N,N,N,N,,,,,,,,,,,,,,,
206094,Invoice Date,,07-05-2008 00:00,General Electric,PARIS,EUR,EUR,520.4,520.4,0,0,07-05-2008 00:00,45 Net (terms date + 45),07-05-2008 00:00,07-05-2008 01:43,,07-05-2008 00:00,07-05-2008 00:00,888,STANDARD,Receipt Invoice automatically created on 07-MAY-08,,,NOT REQUIRED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206094,Invoice Creation Date,,07-05-2008 01:43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206094,Payment Due Date,,21-06-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,21-06-2008 00:00,,,,,,,Fully Paid,Y,Y,N,N,N,,,,,,,,,,,,,,,
206094,Payment Date,,25-06-2008 02:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,156867,,77266,1020,RECONCILED UNACCOUNTED,General Electric,25-06-2008 00:00,2230.7,25-06-2008 02:11,A,,,2230.7,,
206095,Invoice Date,,07-05-2008 00:00,Advantage Corp,BRASSCHAAT,EUR,EUR,9523.91,9523.91,0,0,07-05-2008 00:00,2/10 Net 45,07-05-2008 00:00,07-05-2008 01:54,,07-05-2008 00:00,,1018,STANDARD,,,,NOT REQUIRED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206095,Invoice Creation Date,,07-05-2008 01:54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206095,First Discount Available Date,,17-05-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,17-05-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
206095,Payment Due Date,,21-06-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,21-06-2008 00:00,17-05-2008 00:00,,,157.42,,,Fully Paid,Y,Y,N,N,N,,,,,,,,,,,,,,,
206095,Payment Date,,25-06-2008 02:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,156824,,77252,6142,RECONCILED,Advantage Corp,25-06-2008 00:00,9523.91,25-06-2008 02:02,A,,,9523.91,,
206096,Invoice Date,,07-05-2008 00:00,Consolidated Supplies,VLISSINGEN,EUR,EUR,1020.18,979.37,40.81,0,07-05-2008 00:00,"4/10, 3/20, 2/30 Net  60",07-05-2008 00:00,07-05-2008 02:02,,07-05-2008 00:00,07-05-2008 00:00,889,STANDARD,Receipt Invoice automatically created on 07-MAY-08,,,NOT REQUIRED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206096,Invoice Creation Date,,07-05-2008 02:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206096,First Discount Available Date,,17-05-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,17-05-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
206096,Payment Date,,21-05-2008 02:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,155195,,76130,8849,RECONCILED,Consolidated Supplies,21-05-2008 00:00,150589.26,21-05-2008 02:01,A,,,150589.26,,
206096,Second Discount Available Date,,27-05-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,27-05-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,
206096,Third Discount Available Date,,06-06-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,06-06-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,
206096,Payment Due Date,,06-07-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,06-07-2008 00:00,17-05-2008 00:00,27-05-2008 00:00,06-06-2008 00:00,40.81,30.61,20.4,Fully Paid,N,N,N,N,N,,,,,,,,,,,,,,,
206097,Invoice Date,,07-05-2008 00:00,GE Capital,AMSTERDAM,EUR,EUR,36964,36964,0,0,07-05-2008 00:00,N30,07-05-2008 00:00,07-05-2008 02:03,,07-05-2008 00:00,07-05-2008 00:00,889,STANDARD,Receipt Invoice automatically created on 07-MAY-08,,,NOT REQUIRED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206097,Invoice Creation Date,,07-05-2008 02:03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206097,Payment Due Date,,06-06-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,06-06-2008 00:00,,,,,,,Fully Paid,Y,Y,N,N,N,,,,,,,,,,,,,,,
206097,Payment Date,,11-06-2008 03:58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,156123,,76717,8883,RECONCILED,GE Capital,11-06-2008 00:00,48023.2,11-06-2008 03:58,A,,,48023.2,,
206098,Invoice Date,,05-05-2008 00:00,Consolidated Supplies,STRASBOURG,EUR,EUR,88682.89,88682.89,0,0,05-05-2008 00:00,45 Net (terms date + 45),05-05-2008 00:00,07-05-2008 02:03,,05-05-2008 00:00,05-05-2008 00:00,888,STANDARD,Receipt Invoice automatically created on 05-MAY-08,,,NOT REQUIRED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206098,Invoice Creation Date,,07-05-2008 02:03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206098,Payment Due Date,,19-06-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,19-06-2008 00:00,,,,,,,Fully Paid,Y,Y,N,N,N,,,,,,,,,,,,,,,
206098,Payment Date,,25-06-2008 02:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,156872,,77268,1022,RECONCILED UNACCOUNTED,Consolidated Supplies,25-06-2008 00:00,225114.92,25-06-2008 02:11,A,,,225114.92,,
206099,Invoice Date,,07-05-2008 00:00,GE Plastics,GE PLVINCENNES,EUR,EUR,117094.38,117094.38,0,0,07-05-2008 00:00,30 Net (terms date + 30),07-05-2008 00:00,07-05-2008 02:04,,07-05-2008 00:00,07-05-2008 00:00,888,STANDARD,Receipt Invoice automatically created on 07-MAY-08,,,NOT REQUIRED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206099,Invoice Creation Date,,07-05-2008 02:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206099,Payment Due Date,,06-06-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,06-06-2008 00:00,,,,,,,Fully Paid,Y,Y,N,N,N,,,,,,,,,,,,,,,
206099,Payment Date,,11-06-2008 10:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,156171,,76765,1007,RECONCILED UNACCOUNTED,GE Plastics,11-06-2008 00:00,145236.06,11-06-2008 10:25,A,,,145236.06,,
206100,Invoice Date,,02-05-2008 00:00,GE Capital,MILANO ERS,EUR,EUR,967.68,967.68,0,0,02-05-2008 00:00,Immediate,02-05-2008 00:00,07-05-2008 03:06,,02-05-2008 00:00,02-05-2008 00:00,1017,STANDARD,Receipt Invoice automatically created on 02-MAY-08,,,NOT REQUIRED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206100,Payment Due Date,,02-05-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,02-05-2008 00:00,,,,,,,Fully Paid,Y,Y,N,N,N,,,,,,,,,,,,,,,
206100,Invoice Creation Date,,07-05-2008 03:06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206100,Payment Date,,09-05-2008 03:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,154730,,75738,7606,RECONCILED,GE Capital,09-05-2008 00:00,10831.68,09-05-2008 03:28,A,,,10831.68,,
206101,Invoice Date,,06-05-2008 00:00,Advanced Network Devices,MILANO ERS,EUR,EUR,42090.56,42090.56,0,0,06-05-2008 00:00,Immediate,06-05-2008 00:00,07-05-2008 03:07,,06-05-2008 00:00,06-05-2008 00:00,1017,STANDARD,Receipt Invoice automatically created on 06-MAY-08,,,NOT REQUIRED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206101,Payment Due Date,,06-05-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,06-05-2008 00:00,,,,,,,Fully Paid,Y,Y,N,N,N,,,,,,,,,,,,,,,
206101,Invoice Creation Date,,07-05-2008 03:07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206101,Payment Date,,07-05-2008 03:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,154516,,75635,6048,RECONCILED,Advanced Network Devices,07-05-2008 00:00,168488.75,07-05-2008 03:33,A,,,168488.75,,
206102,Invoice Date,,05-05-2008 00:00,Consolidated Supplies,NAPOLI ERS,EUR,EUR,124.32,122.25,2.07,0,05-05-2008 00:00,"4/10, 3/20, 2/30 Net  60",05-05-2008 00:00,07-05-2008 03:08,,05-05-2008 00:00,05-05-2008 00:00,1017,STANDARD,Receipt Invoice automatically created on 05-MAY-08,,,NOT REQUIRED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206102,Invoice Creation Date,,07-05-2008 03:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206102,First Discount Available Date,,15-05-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,15-05-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
206102,Second Discount Available Date,,25-05-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,25-05-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,
206102,Third Discount Available Date,,04-06-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,04-06-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,
206102,Payment Date,,04-06-2008 03:39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,155734,,76462,6096,RECONCILED,Consolidated Supplies,04-06-2008 00:00,42811.78,04-06-2008 03:39,A,,,42811.78,,
206102,Payment Due Date,,04-07-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,04-07-2008 00:00,15-05-2008 00:00,25-05-2008 00:00,04-06-2008 00:00,4.14,3.11,2.07,Fully Paid,N,N,N,N,N,,,,,,,,,,,,,,,
206103,Invoice Date,,07-05-2008 00:00,Advanced Network Devices,FRESNO,USD,USD,114361.62,114361.62,0,0,07-05-2008 00:00,30 Net (terms date + 30),07-05-2008 00:00,07-05-2008 03:30,,07-05-2008 00:00,,204,STANDARD,,,,NOT REQUIRED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206103,Invoice Creation Date,,07-05-2008 03:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206103,Payment Due Date,,06-06-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,06-06-2008 00:00,,,,,,,Fully Paid,Y,Y,N,N,N,,,,,,,,,,,,,,,
206103,Payment Date,,10-06-2008 03:31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,156042,,76660,6374,RECONCILED UNACCOUNTED,Advanced Network Devices,10-06-2008 00:00,114361.62,10-06-2008 03:31,A,,,114361.62,,
206104,Invoice Date,,02-05-2008 00:00,GE Capital,MILANO ERS,EUR,EUR,967.68,967.68,0,0,02-05-2008 00:00,Immediate,02-05-2008 00:00,07-05-2008 03:31,,02-05-2008 00:00,02-05-2008 00:00,1017,STANDARD,Receipt Invoice automatically created on 02-MAY-08,,,NOT REQUIRED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206104,Payment Due Date,,02-05-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,02-05-2008 00:00,,,,,,,Fully Paid,Y,Y,N,N,N,,,,,,,,,,,,,,,
206104,Invoice Creation Date,,07-05-2008 03:31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206104,Payment Date,,09-05-2008 03:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,154731,,75738,7606,RECONCILED,GE Capital,09-05-2008 00:00,10831.68,09-05-2008 03:28,A,,,10831.68,,
206105,Invoice Date,,03-05-2008 00:00,Consolidated Supplies,NAPOLI ERS,EUR,EUR,35422.95,0,0,35422.95,03-05-2008 00:00,"4/10, 3/20, 2/30 Net  60",03-05-2008 00:00,07-05-2008 03:31,,03-05-2008 00:00,03-05-2008 00:00,1017,STANDARD,Receipt Invoice automatically created on 03-MAY-08,,,NOT REQUIRED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206105,Invoice Creation Date,,07-05-2008 03:31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
